battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range,px_area,screen_area,build_score
1559,1,1.3,1,10,1,10,0.3,114,8,17,2203,15,1,1,1,1,79677,35,380.0
1902,0,0.5,0,10,0,13,0.2,155,4,11,940,15,1,1,0,1,671782,140,775.0
1751,0,2.5,0,1,0,4,0.6,146,8,9,1155,12,0,1,1,1,2926048,266,243.33333333333334
1416,1,1.8,1,0,0,20,0.1,93,4,0,3872,7,0,0,1,3,1854150,20,930.0
1288,0,0.5,1,3,1,61,0.2,115,6,6,1882,10,1,0,1,2,1484964,96,575.0
1003,1,2.9,0,16,1,16,0.6,119,8,19,1798,10,1,0,0,1,361950,112,198.33333333333334
1715,1,0.5,1,1,1,18,0.1,96,6,3,2598,3,1,0,0,3,926750,34,960.0
1967,0,0.5,0,0,1,46,0.6,199,1,7,1567,7,1,1,0,1,711732,30,331.6666666666667
962,0,1.0,1,14,0,2,0.9,125,1,20,1491,14,1,0,0,1,3100088,32,138.88888888888889
1487,0,1.5,0,5,1,42,0.8,120,2,7,2003,3,1,0,0,2,847573,48,150.0
1569,1,1.6,1,4,1,54,0.9,190,4,6,3905,4,1,0,0,3,246715,12,211.11111111111111
1146,0,3.0,0,5,1,57,0.4,111,5,10,291,11,1,1,1,0,42559,171,277.5
1379,1,1.5,0,6,1,9,0.8,118,8,13,1693,18,1,0,1,1,73990,44,147.5
1504,0,1.9,1,7,1,25,0.3,152,4,9,1788,13,1,0,1,1,731935,143,506.6666666666667
1945,0,1.2,0,3,0,26,0.7,112,6,5,3322,20,0,0,1,3,1638560,126,160.0
1630,1,2.8,1,0,1,32,0.9,80,6,1,1751,20,1,0,1,2,1228912,120,88.88888888888889
1125,1,2.7,0,10,0,23,0.4,117,1,14,1641,12,1,1,0,1,726786,112,292.5
614,1,0.7,0,4,1,51,0.1,178,7,7,2854,12,1,0,1,2,1052480,70,1780.0
854,0,1.0,0,5,1,17,0.9,101,4,9,3115,2,1,0,0,2,838040,42,112.22222222222221
1470,1,1.7,1,6,0,45,0.1,121,1,9,3259,14,1,0,1,3,846930,10,1210.0
1826,1,0.5,1,5,1,49,0.6,172,8,6,1612,17,1,1,0,2,1588909,153,286.6666666666667
807,1,0.5,1,0,0,37,0.2,127,4,0,2319,4,0,0,0,1,203105,20,635.0
1996,1,2.8,1,0,1,7,0.1,138,5,4,1258,16,1,0,0,1,1014771,238,1380.0
1083,1,2.0,0,3,0,41,0.7,158,5,5,1543,10,0,0,1,1,1090668,54,225.71428571428572
1035,0,0.5,1,14,1,49,0.3,178,2,15,3991,19,1,0,0,3,672154,48,593.3333333333334
1521,1,1.6,0,5,1,62,0.3,143,1,9,3555,19,1,0,0,3,1105140,10,476.6666666666667
1314,1,2.8,1,13,1,5,1.0,87,4,18,3411,18,1,0,0,3,41984,272,87.0
535,0,1.9,0,5,0,24,0.2,190,8,19,524,4,0,0,0,0,706450,27,950.0
673,1,1.9,0,13,1,35,0.4,142,6,14,3541,4,1,0,1,3,1720720,306,355.0
1219,0,1.6,1,5,0,4,0.3,169,6,7,1998,4,0,0,0,2,2409462,18,563.3333333333334
1606,1,0.5,1,0,1,33,0.9,200,5,0,3437,2,1,0,0,3,120890,11,222.22222222222223
1603,1,0.5,1,1,1,17,0.5,114,2,8,1637,11,1,0,1,1,519010,51,228.0
1958,0,0.5,0,6,1,52,0.4,153,1,14,3064,3,1,0,0,3,2816352,42,382.5
695,0,0.5,0,18,1,12,0.6,196,2,19,2855,7,1,1,1,2,3016021,208,326.6666666666667
1441,0,0.6,1,0,1,53,0.5,106,1,12,1393,4,1,1,1,1,242316,36,212.0
1470,0,2.2,1,4,1,33,0.4,138,7,10,1633,4,1,0,0,2,3558520,72,345.0
1890,0,1.1,0,4,1,48,0.5,127,4,5,2392,15,1,0,1,3,2634416,40,254.0
1152,1,2.1,1,0,1,26,0.3,82,2,0,3284,8,1,0,1,3,2181592,30,273.33333333333337
1619,1,0.9,0,3,0,20,0.9,117,6,9,464,16,1,0,1,0,959340,35,130.0
1002,1,1.8,0,1,0,45,0.7,180,7,7,1234,18,1,1,0,0,954636,247,257.14285714285717
742,1,0.5,0,0,1,36,0.7,139,3,1,292,6,1,1,1,0,1495368,48,198.57142857142858
1306,1,2.1,1,2,1,33,0.4,174,3,9,2521,16,1,0,0,2,1090686,30,435.0
1424,1,2.9,1,0,0,20,0.6,180,5,0,2658,19,1,0,0,2,217019,90,300.0
942,0,1.4,1,8,0,27,0.5,91,4,9,587,13,0,1,1,0,1155128,18,182.0
1934,1,2.7,0,8,1,2,0.1,118,4,16,2190,9,1,0,1,2,272734,18,1180.0
1290,1,1.4,1,19,1,35,0.3,110,4,20,879,8,1,0,0,0,300510,32,366.6666666666667
930,0,2.1,1,0,0,54,0.9,80,1,13,1743,9,0,1,0,2,2766147,7,88.88888888888889
1699,1,0.5,0,16,0,21,0.1,156,4,20,1181,18,1,1,0,1,115395,96,1560.0
1849,1,0.5,0,1,0,29,0.5,181,7,12,3330,15,1,0,1,3,1942308,56,362.0
1922,0,0.5,0,15,1,42,0.6,153,8,16,3564,17,1,0,0,3,1364450,12,255.0
548,0,1.0,1,0,1,56,0.4,146,4,14,562,8,1,1,1,0,1088649,238,365.0
916,1,0.5,0,0,1,47,0.2,82,4,1,1659,11,1,1,0,1,1597771,110,410.0
1783,1,0.5,0,8,0,14,0.6,183,8,11,1816,7,0,0,1,2,1425060,84,305.0
1083,1,1.4,1,2,1,49,0.8,156,5,9,1338,5,1,1,1,0,148385,128,195.0
1698,0,2.8,0,10,1,7,0.8,131,8,12,2992,17,1,1,0,2,13208,45,163.75
1969,0,0.8,1,5,1,7,0.2,85,8,20,315,7,1,1,0,0,253648,112,425.0
869,0,1.9,0,0,0,2,0.6,197,7,3,3249,12,0,0,1,2,276627,114,328.33333333333337
1337,1,2.7,1,0,0,5,0.7,200,4,1,3242,20,0,1,0,2,165669,10,285.7142857142857
637,1,0.8,1,2,0,28,0.6,194,4,6,2725,7,0,0,0,2,1392120,150,323.33333333333337
833,1,0.6,1,0,1,27,0.3,145,4,2,586,19,1,0,1,0,837210,152,483.33333333333337
1248,0,2.4,0,6,1,9,0.4,89,3,8,2454,13,1,1,0,2,119706,72,222.5
1174,1,0.9,0,7,0,30,1.0,147,4,20,804,16,0,1,1,0,925536,238,147.0
1831,1,2.3,0,3,1,44,0.2,148,7,14,2460,18,1,0,0,2,486381,50,740.0
1002,0,2.6,1,7,0,27,0.1,146,1,10,1295,17,1,0,1,0,127765,270,1460.0
1010,1,2.0,1,2,1,8,0.9,139,5,3,2625,12,1,1,0,2,523479,165,154.44444444444443
1117,1,0.5,1,2,0,21,0.1,177,2,19,1999,2,1,0,1,1,512325,135,1770.0
990,1,2.7,1,3,0,15,0.9,153,2,7,2698,6,1,0,0,2,2517122,88,170.0
1564,0,1.4,0,5,1,26,0.1,129,6,16,3742,13,1,1,0,3,130455,39,1290.0
1065,0,2.8,1,0,1,21,0.1,158,5,3,1193,20,1,0,1,1,1308720,208,1580.0
1982,0,1.1,0,12,0,24,0.1,129,7,16,3511,15,1,1,1,3,1430972,224,1290.0
1607,0,1.1,1,6,1,20,1.0,192,2,8,885,14,1,1,0,0,779880,11,192.0
1066,0,3.0,1,6,1,5,0.5,167,5,7,1044,11,1,0,0,0,79712,56,334.0
681,0,0.5,1,12,1,17,0.9,194,5,19,2548,5,1,0,1,2,631442,6,215.55555555555554
1163,1,2.1,1,0,1,19,0.9,132,2,1,2940,15,1,0,1,2,595504,78,146.66666666666666
1285,0,0.8,1,4,1,11,0.8,199,5,7,3966,2,1,1,1,3,3395736,255,248.75
753,1,0.5,0,11,1,48,0.1,121,8,20,3484,16,1,0,0,3,797496,110,1210.0
1779,1,2.6,1,2,0,5,0.8,90,1,3,1246,20,0,1,0,1,2103325,24,112.5
987,1,1.9,0,4,1,52,0.5,83,3,8,2757,15,1,1,0,2,308384,204,166.0
511,0,0.9,1,15,1,24,0.6,136,3,18,2378,4,1,0,0,1,463888,54,226.66666666666669
1044,0,1.8,0,4,1,12,0.7,104,6,5,1794,19,1,1,1,1,1553490,126,148.57142857142858
1855,0,0.5,0,5,0,32,0.6,187,8,18,3933,7,1,0,1,3,309987,42,311.6666666666667
946,1,1.4,0,9,0,26,0.1,186,6,10,1637,6,1,0,1,0,243243,21,1860.0
657,1,1.9,1,2,0,21,0.1,110,8,8,783,11,1,1,0,0,1343025,6,1100.0
1673,1,1.6,0,2,0,42,0.5,182,5,6,3094,20,0,0,0,2,145306,48,364.0
731,1,0.5,1,0,1,28,0.5,130,8,0,1774,10,1,0,0,1,437568,96,260.0
926,1,0.8,0,6,1,59,0.8,161,7,14,256,2,1,0,1,0,66612,126,201.25
1261,0,0.5,0,3,1,52,0.3,86,2,9,1365,16,1,0,1,1,864545,27,286.6666666666667
618,0,1.1,0,11,1,45,0.2,188,3,20,2339,10,1,1,0,2,1863550,38,940.0
936,1,2.3,0,5,1,57,0.2,129,2,6,2049,5,1,1,0,1,616266,96,645.0
1485,1,0.9,1,0,1,28,0.8,158,5,1,3241,11,1,1,0,3,379533,154,197.5
1339,1,0.5,1,10,1,21,0.5,80,4,11,867,3,1,1,0,0,1200353,24,160.0
508,1,1.3,0,1,0,50,0.7,82,5,9,2175,14,0,0,1,1,121890,56,117.14285714285715
1938,1,0.5,1,5,0,44,0.5,121,2,9,3497,18,0,1,0,3,2513565,180,242.0
995,0,1.3,1,1,0,10,0.1,104,4,3,609,5,1,0,1,0,487362,33,1040.0
1086,1,1.7,1,0,1,43,0.2,111,6,1,3285,17,1,1,0,2,64400,55,555.0
1322,0,2.3,1,1,1,35,0.1,157,1,3,3684,6,1,0,0,3,313644,120,1570.0
1864,0,1.9,1,2,0,57,0.1,181,6,6,3586,8,0,0,1,3,2293247,171,1810.0
1944,1,0.5,0,1,1,26,0.5,92,4,9,2322,7,1,0,1,2,222856,152,184.0
581,0,0.6,0,5,1,56,0.2,180,2,10,354,13,1,1,1,0,295495,40,900.0
1020,1,0.7,1,3,1,27,0.7,128,4,4,3204,9,1,0,1,3,1361958,18,182.85714285714286
1936,0,1.3,0,2,0,44,0.1,139,3,3,1400,3,0,0,1,1,581970,119,1390.0
1329,1,1.7,0,5,1,23,0.6,198,8,6,2308,9,1,1,0,1,259160,110,330.0
808,1,0.5,1,3,0,46,0.5,105,8,15,1082,10,1,0,1,0,62951,75,210.0
994,0,1.2,1,4,0,40,0.9,164,2,17,3104,11,0,0,0,2,248344,119,182.22222222222223
1811,1,2.0,0,3,1,22,0.2,82,2,8,2847,4,1,0,1,2,219812,18,410.0
765,1,2.5,0,3,0,44,0.3,88,8,11,2256,19,0,1,1,2,2524764,6,293.33333333333337
993,1,2.3,1,0,0,16,0.4,106,7,13,1113,6,0,0,1,0,694936,14,265.0
1136,1,1.6,0,15,0,32,0.5,150,6,19,3210,8,1,1,1,3,989830,30,300.0
719,1,0.5,1,0,1,23,0.4,113,6,9,3990,12,1,1,1,3,744337,126,282.5
733,1,0.6,1,0,0,63,0.3,105,7,10,984,9,1,0,1,0,1652050,68,350.0
1946,0,2.7,1,8,0,8,0.3,123,8,19,3117,2,1,0,0,3,1196303,36,410.0
1230,1,1.6,0,0,1,48,0.7,111,7,2,1622,16,1,1,1,2,3847480,306,158.57142857142858
1577,0,1.0,1,0,1,64,0.1,105,3,7,2967,7,1,1,1,3,166112,21,1050.0
1514,1,1.4,0,3,1,12,0.6,138,3,4,1037,15,1,0,1,0,164628,45,230.0
579,1,2.5,0,3,0,7,1.0,89,8,10,2908,11,0,0,1,2,1225736,48,89.0
574,1,3.0,0,1,1,30,0.9,126,2,3,1167,19,1,0,0,0,125396,15,140.0
1072,1,2.2,1,6,0,19,0.4,114,8,16,2715,16,0,1,0,2,333260,135,285.0
843,0,1.3,1,1,0,16,0.9,119,7,4,1734,14,0,0,1,1,434076,136,132.22222222222223
1492,1,1.5,0,5,0,11,0.9,85,3,7,2259,19,0,1,1,3,2940264,168,94.44444444444444
1807,1,2.9,0,0,0,16,0.2,125,3,0,2921,17,0,1,0,3,1727715,40,625.0
909,1,0.7,1,7,0,47,0.1,146,3,9,1244,16,0,1,0,0,673630,140,1460.0
1876,0,1.3,1,9,1,64,1.0,98,3,19,3132,2,1,1,1,3,726600,102,98.0
1436,1,2.4,1,3,1,23,0.3,106,5,4,2488,8,1,0,0,2,266679,32,353.33333333333337
1251,0,0.5,1,10,1,29,0.7,133,6,16,1052,11,1,0,0,0,182028,99,190.0
636,0,0.5,0,8,1,28,0.9,152,2,15,2927,3,1,0,0,2,109816,90,168.88888888888889
1354,1,0.7,1,3,1,26,0.5,136,4,6,2090,13,1,1,0,1,272646,5,272.0
930,1,0.5,1,3,1,34,0.5,190,4,16,2131,6,1,0,1,2,1812300,14,380.0
1830,1,1.0,0,7,1,47,0.3,117,1,11,3362,11,1,0,0,3,2241462,130,390.0
1424,0,0.5,1,16,1,23,0.6,80,4,18,1053,16,1,1,1,1,2326537,154,133.33333333333334
583,1,0.9,1,1,0,51,0.9,88,8,2,1799,7,0,1,0,1,2974452,144,97.77777777777777
648,1,0.5,1,9,1,54,0.4,109,5,20,3124,13,1,0,0,3,2095001,30,272.5
1203,1,0.5,1,0,1,11,0.9,109,2,12,1672,19,1,1,0,0,17850,221,121.11111111111111
1777,0,2.2,1,0,0,15,0.2,100,4,7,1552,10,1,1,0,1,483322,80,500.0
1299,1,2.8,1,0,0,64,0.5,83,6,6,1938,5,1,0,1,1,41768,152,166.0
1494,0,1.9,0,2,1,47,0.4,129,2,9,3202,14,1,0,0,3,243639,13,322.5
527,0,0.7,1,4,0,53,0.9,128,1,11,1302,13,0,0,0,0,128908,91,142.22222222222223
793,1,2.8,1,1,1,64,0.4,179,4,2,2296,5,1,1,0,1,822908,72,447.5
873,1,0.5,1,6,0,8,0.6,152,7,9,575,7,1,0,1,0,1773627,120,253.33333333333334
722,0,1.1,0,12,0,12,1.0,93,6,20,2359,3,0,0,0,1,189198,78,93.0
1250,1,1.5,0,14,1,20,0.4,167,5,18,3314,6,1,1,1,2,11220,30,417.5
1358,0,1.7,0,0,0,60,0.6,147,3,1,440,13,1,0,0,0,1453515,140,245.0
1035,1,1.9,1,8,0,11,1.0,173,6,10,2002,5,1,1,0,1,1420179,136,173.0
1289,0,0.8,1,3,1,16,0.9,161,6,17,3167,20,1,1,0,3,1321902,112,178.88888888888889
1445,0,2.2,1,2,0,37,0.4,82,2,6,3480,17,1,1,1,3,734111,272,205.0
1702,1,2.3,1,12,1,47,0.6,107,2,19,595,19,1,0,1,1,2109612,60,178.33333333333334
534,0,0.5,1,4,0,2,0.2,85,5,16,2466,18,0,1,1,2,1111420,15,425.0
628,1,1.8,0,5,0,60,0.2,87,6,6,1337,14,0,1,0,1,1606098,84,435.0
713,0,1.4,1,4,0,53,0.8,98,1,17,1462,13,1,0,1,0,181671,342,122.5
1207,0,0.5,0,0,0,58,0.3,112,8,0,503,5,1,1,0,0,276486,21,373.33333333333337
683,1,2.1,0,7,0,30,0.1,197,7,8,2066,15,0,0,0,1,1052145,54,1970.0
594,1,2.6,0,1,0,27,0.1,196,5,2,708,17,0,1,1,0,214896,85,1960.0
537,1,2.0,0,1,1,55,0.3,103,7,2,2029,12,1,1,1,1,1488630,50,343.33333333333337
1565,1,0.5,0,0,0,38,0.1,121,5,1,308,7,1,1,1,0,1065284,323,1210.0
1052,0,0.9,0,1,0,6,0.8,195,4,16,552,11,0,0,1,0,2190249,6,243.75
713,0,1.6,0,4,1,63,0.7,89,2,8,2082,12,1,0,0,1,181280,150,127.14285714285715
1766,1,0.5,1,1,0,16,0.6,141,5,7,3314,17,0,0,1,3,153375,63,235.0
584,1,1.7,1,1,1,19,0.4,199,4,4,3996,17,1,1,1,3,1234217,108,497.5
1541,1,1.5,1,6,1,5,0.5,109,4,10,1795,4,1,1,1,1,887616,21,218.0
837,0,2.4,1,1,0,51,0.2,104,5,15,594,20,1,0,1,0,1168178,96,520.0
935,1,0.5,1,3,1,58,0.1,155,5,12,2473,9,1,0,1,2,694593,40,1550.0
665,1,0.7,0,0,1,31,0.1,185,5,2,690,15,1,0,0,0,894784,10,1850.0
680,1,2.4,0,13,1,34,0.4,157,2,17,3845,4,1,1,1,3,972748,15,392.5
877,0,1.5,1,0,1,17,0.1,195,7,0,2004,9,1,1,1,1,2112040,88,1950.0
1493,0,1.5,1,13,0,53,0.5,102,5,16,2083,20,0,1,1,2,339360,285,204.0
1762,0,0.6,0,3,1,26,0.1,83,6,14,2661,4,1,1,0,2,369600,63,830.0
842,1,1.8,1,4,0,57,1.0,124,3,10,1903,14,0,1,0,1,254040,32,124.0
925,1,2.1,0,9,0,56,0.2,196,1,14,2466,5,1,0,0,2,1918240,48,980.0
1692,0,2.1,0,4,1,2,0.9,106,1,17,3779,7,1,1,1,3,3615696,27,117.77777777777777
1576,1,2.2,0,8,0,5,0.7,139,3,17,3904,7,1,1,1,3,203562,5,198.57142857142858
1065,0,1.7,1,4,1,48,0.3,162,6,8,265,12,1,0,0,0,2314224,48,540.0
958,1,1.6,0,9,1,60,0.4,200,1,12,1417,19,1,0,1,0,548230,40,500.0
623,1,0.8,0,6,1,26,0.3,197,7,12,1769,16,1,0,0,1,599192,10,656.6666666666667
897,0,1.4,1,1,0,17,0.4,171,1,2,2948,5,0,0,1,2,1013044,36,427.5
1110,0,1.5,0,4,1,41,0.1,152,3,16,2572,16,1,0,1,2,1164000,80,1520.0
616,1,2.2,0,3,1,21,0.8,150,7,4,3267,19,1,0,0,2,178011,153,187.5
1680,1,1.2,1,6,1,37,0.7,168,4,7,1459,2,1,1,0,1,835849,45,240.00000000000003
1715,0,1.3,0,0,1,12,0.3,94,8,6,1633,5,1,1,1,2,2051424,150,313.33333333333337
983,0,0.6,1,0,1,45,0.1,130,4,11,2052,6,1,0,1,1,1142340,15,1300.0
720,1,0.9,1,12,1,14,0.8,165,4,14,1086,3,1,1,0,0,451644,98,206.25
1660,0,0.6,0,2,1,24,0.8,169,2,3,2402,14,1,1,1,2,396271,120,211.25
1564,0,1.5,1,1,0,42,0.7,108,2,2,3376,7,0,1,0,3,3176478,42,154.2857142857143
592,0,0.8,1,1,0,52,0.9,103,7,10,1507,4,0,0,1,0,322040,30,114.44444444444444
969,0,1.8,1,2,1,44,0.6,158,3,7,641,8,1,0,1,0,151803,9,263.33333333333337
1356,1,0.5,1,0,0,35,0.8,131,1,19,3451,17,1,1,1,3,743682,10,163.75
504,1,1.0,0,8,0,14,0.5,189,7,9,1607,10,1,1,1,0,994649,90,378.0
1546,1,0.5,1,3,1,6,0.2,101,1,4,3521,9,1,0,0,3,119847,165,505.0
689,0,2.9,1,3,1,7,0.8,147,2,6,1241,16,1,0,0,0,351614,54,183.75
1685,0,0.6,0,14,0,16,0.6,137,7,15,881,17,0,1,1,0,171480,18,228.33333333333334
1792,1,1.0,0,3,1,62,0.3,170,7,8,2563,15,1,0,1,3,3110538,252,566.6666666666667
1786,0,1.2,0,11,0,61,0.1,123,3,14,3033,17,0,1,0,3,64010,154,1230.0
1944,0,0.6,1,9,1,59,0.2,132,7,10,769,3,1,0,1,0,684086,247,660.0
1077,1,2.5,0,13,1,49,0.6,131,4,14,3454,2,1,0,1,3,360386,187,218.33333333333334
648,1,1.8,0,1,1,60,0.1,195,4,4,819,4,1,0,0,0,1686041,30,1950.0
1702,1,0.5,1,8,0,2,0.6,185,6,19,435,3,0,1,1,0,1244271,108,308.33333333333337
1571,0,2.9,0,1,0,30,0.9,150,7,3,586,4,0,1,1,0,769580,90,166.66666666666666
856,1,1.1,1,14,1,19,0.7,125,6,19,650,10,1,0,1,0,2041067,102,178.57142857142858
1786,0,2.6,0,6,0,14,1.0,115,4,15,3038,14,1,0,0,3,561792,108,115.0
914,1,0.7,0,1,1,60,0.9,198,5,4,3736,5,1,0,0,3,621600,112,220.0
1615,1,2.8,0,3,0,9,0.9,117,1,13,2948,3,1,1,0,2,367476,24,130.0
649,1,1.4,0,4,1,19,0.8,190,7,12,739,2,1,1,0,0,533544,18,237.5
1646,0,2.5,0,3,1,25,0.6,200,2,5,686,11,1,1,0,0,339288,48,333.33333333333337
1189,1,1.9,0,5,0,7,0.5,164,2,20,841,11,0,1,0,0,48585,130,328.0
1043,0,2.7,0,3,0,29,0.2,83,8,17,1183,8,1,0,0,0,792091,15,415.0
1920,0,0.6,1,3,1,19,0.5,131,3,8,3943,4,1,1,0,3,771840,78,262.0
1220,1,2.8,0,1,0,54,0.7,109,7,20,1037,15,1,0,0,0,478367,24,155.71428571428572
1748,1,0.5,1,11,1,53,0.5,114,4,20,2633,9,1,0,0,2,796262,96,228.0
907,1,2.6,1,7,0,44,0.2,160,3,12,3911,8,0,0,0,3,129024,78,800.0
1193,1,2.3,0,7,0,20,1.0,158,7,13,1958,2,1,0,0,2,2745568,35,158.0
1766,1,0.5,1,1,1,22,0.8,122,8,4,3297,16,1,0,0,3,383538,35,152.5
1278,1,1.0,0,7,1,24,0.8,170,3,16,3141,11,1,1,1,3,2399800,12,212.5
1234,0,1.7,1,8,0,17,0.9,174,6,15,3351,19,0,0,1,2,151525,108,193.33333333333331
1961,1,1.5,0,10,0,55,0.5,100,7,20,2355,6,1,1,1,3,1625568,98,200.0
1745,0,2.9,0,0,1,3,0.9,105,3,0,1308,2,1,1,0,1,693954,30,116.66666666666666
1442,0,0.6,1,1,0,27,0.4,127,5,8,991,7,1,0,0,0,170772,112,317.5
1083,1,2.9,1,1,1,39,1.0,173,8,2,3248,6,1,0,1,2,283466,48,173.0
868,1,0.9,0,5,0,5,0.4,137,4,7,1519,2,0,0,1,0,52440,78,342.5
864,0,1.6,1,0,1,53,0.3,88,6,1,493,10,1,1,0,0,376232,162,293.33333333333337
1142,1,1.2,0,0,0,2,0.6,114,6,0,1747,14,0,1,0,1,479087,42,190.0
608,1,0.5,1,0,0,64,0.9,94,4,0,2517,7,1,1,1,1,5404,128,104.44444444444444
983,0,1.8,0,0,1,53,0.9,187,1,4,1389,8,1,1,1,1,1177176,136,207.77777777777777
1720,0,1.6,0,18,1,2,0.8,188,5,20,2522,2,1,0,1,2,299264,50,235.0
1802,1,1.2,1,8,0,27,0.5,116,5,16,1885,7,1,1,0,2,436239,90,232.0
591,0,2.1,1,18,1,16,0.5,196,7,20,704,4,1,1,1,0,1643152,70,392.0
1205,1,2.7,0,5,0,10,0.1,163,6,10,953,20,0,1,1,0,600270,198,1630.0
1369,1,1.7,1,3,0,28,0.6,108,1,18,3206,4,0,0,0,3,2131519,240,180.0
713,0,0.9,1,0,0,42,0.1,94,1,14,928,9,0,0,1,0,1176904,120,940.0
1082,0,2.3,1,11,0,2,1.0,101,4,20,2177,17,0,1,0,1,288152,24,101.0
1719,1,2.1,1,0,0,52,0.1,187,3,1,2610,11,1,1,1,2,216840,10,1870.0
1544,0,2.4,0,18,1,12,0.1,186,7,20,489,2,1,0,1,0,396680,36,1860.0
1090,1,2.3,0,1,1,8,0.6,128,8,8,3839,11,1,0,1,3,2032390,51,213.33333333333334
1991,0,2.8,0,3,1,15,0.1,181,1,13,1861,17,1,1,1,1,309026,40,1810.0
1367,0,2.9,0,4,0,56,0.8,176,2,6,299,10,0,1,0,0,23112,12,220.0
1179,1,0.5,0,7,1,32,0.3,182,2,12,340,16,1,0,0,0,123335,80,606.6666666666667
721,1,2.7,1,1,1,15,0.2,102,5,18,3606,5,1,1,1,3,822025,60,510.0
1549,1,1.8,1,0,0,62,0.7,91,4,4,799,9,1,0,1,0,165330,21,130.0
1349,1,2.1,1,3,0,46,0.9,134,6,12,2367,10,1,0,1,1,132076,77,148.88888888888889
1799,0,1.0,0,1,1,30,0.6,123,3,9,445,10,1,1,0,0,855162,80,205.0
1075,0,0.5,1,2,0,11,0.2,122,1,16,3927,7,1,0,0,3,479399,24,610.0
684,1,0.9,1,3,1,63,1.0,157,5,9,3756,12,1,1,1,3,276342,85,157.0
1837,0,0.5,0,9,0,36,0.9,162,4,20,770,15,0,0,1,0,685392,14,180.0
1619,1,1.9,0,2,1,21,0.4,138,1,9,1641,13,1,0,0,1,25852,14,345.0
965,1,1.4,0,1,0,13,0.9,197,8,2,2343,15,1,0,0,2,822375,204,218.88888888888889
730,0,1.5,0,9,0,9,0.7,122,4,15,2787,7,1,0,1,2,2299167,80,174.2857142857143
1361,1,1.4,0,1,0,47,1.0,169,5,2,2495,16,0,0,1,2,1217542,56,169.0
1494,0,1.6,0,3,1,45,0.8,158,5,4,3208,4,1,0,0,3,354710,99,197.5
1027,1,0.8,0,7,0,18,1.0,146,7,11,1234,14,1,0,1,0,180492,28,146.0
1807,0,0.8,1,0,1,38,0.2,97,8,0,1069,7,1,0,0,1,2416248,42,485.0
709,0,2.4,1,1,0,11,0.1,130,5,11,3568,3,0,0,1,3,182189,224,1300.0
689,0,1.4,0,2,0,45,0.5,103,5,11,3585,10,1,0,0,3,210688,10,206.0
955,1,0.5,0,2,0,2,0.6,155,4,10,1974,18,1,1,0,1,536712,14,258.33333333333337
1872,1,1.9,0,5,0,35,0.6,111,3,14,2419,19,0,0,0,3,2904934,75,185.0
1259,0,1.2,1,0,0,13,0.5,97,2,0,340,4,1,0,1,0,2406690,221,194.0
695,0,1.2,0,1,1,41,0.4,169,8,8,2282,17,1,1,0,1,955479,10,422.5
1969,0,1.2,1,9,0,63,0.2,132,4,11,298,10,1,1,0,0,294840,10,660.0
759,0,2.5,0,3,1,39,0.3,162,2,8,968,2,1,0,0,0,144870,12,540.0
936,0,1.0,0,1,0,18,0.2,153,3,18,2391,3,1,1,1,2,2242380,72,765.0
1176,1,2.1,0,2,1,62,0.5,168,2,10,1534,17,1,0,0,1,980670,12,336.0
1802,0,2.7,1,0,1,10,0.6,101,7,9,696,3,1,1,0,0,149270,98,168.33333333333334
772,0,1.0,1,0,1,23,0.6,97,7,11,2782,17,1,0,0,2,572185,42,161.66666666666669
1318,1,2.4,0,1,1,45,0.1,136,2,7,755,9,1,0,1,0,120963,54,1360.0
591,1,0.5,1,1,1,16,0.9,90,6,17,3746,5,1,1,0,3,1429876,30,100.0
569,1,2.5,1,0,0,41,0.3,124,1,1,2651,4,0,0,0,1,234740,119,413.33333333333337
764,0,1.0,1,9,1,45,0.5,124,8,11,1341,12,1,0,0,0,28028,19,248.0
1056,1,2.1,1,8,1,37,0.7,101,3,11,2651,3,1,1,1,2,894806,75,144.2857142857143
1982,1,1.6,0,2,1,12,0.2,80,5,20,1824,14,1,1,1,1,170191,39,400.0
1830,1,0.5,0,5,0,14,0.8,160,6,6,1905,19,1,1,1,2,1045869,48,200.0
1122,0,0.5,0,0,1,40,0.3,156,7,14,1456,20,1,1,0,1,785025,27,520.0
1023,1,0.7,0,2,1,63,0.7,153,7,8,3155,7,1,1,1,3,728495,110,218.57142857142858
1283,1,2.4,1,8,1,33,1.0,93,3,15,773,2,1,1,0,0,499800,119,93.0
1602,0,1.6,1,0,1,35,0.1,99,7,7,1829,13,1,0,0,2,2385000,306,990.0
732,1,1.3,0,5,1,32,0.4,163,8,7,3883,5,1,0,1,3,3049596,24,407.5
1854,0,0.9,1,0,1,33,0.4,195,1,0,1675,9,1,0,1,1,477470,168,487.5
718,1,1.6,1,1,1,30,0.4,93,3,12,1601,12,1,1,1,1,660014,90,232.5
1405,0,1.7,0,0,0,8,0.3,107,4,7,2376,11,0,1,0,2,294224,114,356.6666666666667
798,0,0.6,1,6,1,21,0.5,110,2,12,1647,3,1,0,0,1,1289611,24,220.0
1035,1,2.7,0,1,0,40,0.2,157,5,15,3548,5,0,1,1,3,1447384,56,785.0
1396,1,0.6,0,0,0,37,0.7,134,4,15,2694,19,0,0,1,2,659120,54,191.42857142857144
